           1           0   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           2           0   1.0000000000000000       -1.7300000190734863        0.0000000000000000     
           3           0   2.0000000000000000        0.0000000000000000        0.0000000000000000     
           4           0   1.0000000000000000      -0.57999998331069946        1.6299999952316284     
           5           0   2.6700000762939453       -1.5399999618530273        1.0900000333786011     
           6           1  0.50000000000000000      -0.86500000953674316        0.0000000000000000     
           7           1   1.5000000000000000      -0.86500000953674316        0.0000000000000000     
           8           1   1.0000000000000000        0.0000000000000000        0.0000000000000000     
           9           1  0.50000000000000000      -0.28999999165534973       0.81499999761581421     
          10           1   1.0000000000000000       -1.1550000011920929       0.81499999761581421     
          11           1   1.5000000000000000      -0.28999999165534973       0.81499999761581421     
          12           1   1.8350000381469727       -1.0599999725818634        1.3600000143051147     
          13           1   1.8350000381469727       -1.6349999904632568       0.54500001668930054     
          14           1   2.3350000381469727      -0.76999998092651367       0.54500001668930054     
          15           2  0.25000000000000000      -0.43250000476837158        0.0000000000000000     
          16           2  0.75000000000000000      -0.43250000476837158        0.0000000000000000     
          17           2  0.50000000000000000        0.0000000000000000        0.0000000000000000     
          18           2  0.25000000000000000      -0.14499999582767487       0.40749999880790710     
          19           2  0.50000000000000000      -0.57750000059604645       0.40749999880790710     
          20           2  0.75000000000000000      -0.14499999582767487       0.40749999880790710     
